"","species","species.code","route","stop","date","year","occ.hist","julday","time.m","cloud.cover","wind","noise","snow.cover","precip","temp","lat","long"
"8314","Barred Owl","BARR","19-4-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8315","Great Horned Owl","GHOW","19-4-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8316","Northern Saw-whet Owl","NSWO","19-4-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8317","Barred Owl","BARR","19-4-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8318","Great Horned Owl","GHOW","19-4-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8319","Northern Saw-whet Owl","NSWO","19-4-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8320","Barred Owl","BARR","19-4-A",4,"2013-03-29","2013","0000000000010010",88,65,70,2,3,2,0,5,NA,NA
"8321","Great Horned Owl","GHOW","19-4-A",4,"2013-03-29","2013","0000000000000000",88,65,70,2,3,2,0,5,NA,NA
"8322","Northern Saw-whet Owl","NSWO","19-4-A",4,"2013-03-29","2013","0000000000000000",88,65,70,2,3,2,0,5,NA,NA
"8323","Barred Owl","BARR","19-4-A",5,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8324","Great Horned Owl","GHOW","19-4-A",5,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8325","Northern Saw-whet Owl","NSWO","19-4-A",5,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8326","Barred Owl","BARR","19-4-A",6,"2013-03-29","2013","1000000000000000",88,100,70,2,2,2,0,2,NA,NA
"8327","Great Horned Owl","GHOW","19-4-A",6,"2013-03-29","2013","0000000000000000",88,100,70,2,2,2,0,2,NA,NA
"8328","Northern Saw-whet Owl","NSWO","19-4-A",6,"2013-03-29","2013","0000000000000000",88,100,70,2,2,2,0,2,NA,NA
"8329","Barred Owl","BARR","19-4-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8330","Great Horned Owl","GHOW","19-4-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8331","Northern Saw-whet Owl","NSWO","19-4-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8332","Barred Owl","BARR","19-4-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8333","Great Horned Owl","GHOW","19-4-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8334","Northern Saw-whet Owl","NSWO","19-4-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8335","Barred Owl","BARR","19-4-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8336","Great Horned Owl","GHOW","19-4-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8337","Northern Saw-whet Owl","NSWO","19-4-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8338","Barred Owl","BARR","19-4-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8339","Great Horned Owl","GHOW","19-4-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"8340","Northern Saw-whet Owl","NSWO","19-4-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12241","Barred Owl","BARR","24-1-A",1,"2013-03-29","2013","0000000100000000",88,60,90,2,1,2,0,3,NA,NA
"12242","Great Horned Owl","GHOW","24-1-A",1,"2013-03-29","2013","0000000000000000",88,60,90,2,1,2,0,3,NA,NA
"12243","Northern Saw-whet Owl","NSWO","24-1-A",1,"2013-03-29","2013","0000000000000000",88,60,90,2,1,2,0,3,NA,NA
"12244","Barred Owl","BARR","24-1-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12245","Great Horned Owl","GHOW","24-1-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12246","Northern Saw-whet Owl","NSWO","24-1-A",2,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12247","Barred Owl","BARR","24-1-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12248","Great Horned Owl","GHOW","24-1-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12249","Northern Saw-whet Owl","NSWO","24-1-A",3,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12250","Barred Owl","BARR","24-1-A",4,"2013-03-29","2013","0000000000000000",88,115,80,2,1,2,0,3,NA,NA
"12251","Great Horned Owl","GHOW","24-1-A",4,"2013-03-29","2013","0000000000000011",88,115,80,2,1,2,0,3,NA,NA
"12252","Northern Saw-whet Owl","NSWO","24-1-A",4,"2013-03-29","2013","0000000000000000",88,115,80,2,1,2,0,3,NA,NA
"12253","Barred Owl","BARR","24-1-A",5,"2013-03-29","2013","0000000000000000",88,134,80,2,1,2,0,3,NA,NA
"12254","Great Horned Owl","GHOW","24-1-A",5,"2013-03-29","2013","1000100000000000",88,134,80,2,1,2,0,3,NA,NA
"12255","Northern Saw-whet Owl","NSWO","24-1-A",5,"2013-03-29","2013","0000000000000000",88,134,80,2,1,2,0,3,NA,NA
"12256","Barred Owl","BARR","24-1-A",6,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12257","Great Horned Owl","GHOW","24-1-A",6,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12258","Northern Saw-whet Owl","NSWO","24-1-A",6,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12259","Barred Owl","BARR","24-1-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12260","Great Horned Owl","GHOW","24-1-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12261","Northern Saw-whet Owl","NSWO","24-1-A",7,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12262","Barred Owl","BARR","24-1-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12263","Great Horned Owl","GHOW","24-1-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12264","Northern Saw-whet Owl","NSWO","24-1-A",8,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12265","Barred Owl","BARR","24-1-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12266","Great Horned Owl","GHOW","24-1-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12267","Northern Saw-whet Owl","NSWO","24-1-A",9,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12268","Barred Owl","BARR","24-1-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12269","Great Horned Owl","GHOW","24-1-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"12270","Northern Saw-whet Owl","NSWO","24-1-A",10,"2013-03-29","2013","0000000000000000",88,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3601","Barred Owl","BARR","10-4-A",1,"2013-03-30","2013","0000000000000000",89,75,80,0,1,2,0,1,NA,NA
"3602","Great Horned Owl","GHOW","10-4-A",1,"2013-03-30","2013","0000000000000000",89,75,80,0,1,2,0,1,NA,NA
"3603","Northern Saw-whet Owl","NSWO","10-4-A",1,"2013-03-30","2013","0000000010101010",89,75,80,0,1,2,0,1,NA,NA
"3604","Barred Owl","BARR","10-4-A",2,"2013-03-30","2013","0110000000000000",89,95,80,0,1,3,0,1,NA,NA
"3605","Great Horned Owl","GHOW","10-4-A",2,"2013-03-30","2013","0000000000000000",89,95,80,0,1,3,0,1,NA,NA
"3606","Northern Saw-whet Owl","NSWO","10-4-A",2,"2013-03-30","2013","0000000000000000",89,95,80,0,1,3,0,1,NA,NA
"3607","Barred Owl","BARR","10-4-A",3,"2013-03-30","2013","0000000000000000",89,136,60,0,1,3,0,2,NA,NA
"3608","Great Horned Owl","GHOW","10-4-A",3,"2013-03-30","2013","0000000000000000",89,136,60,0,1,3,0,2,NA,NA
"3609","Northern Saw-whet Owl","NSWO","10-4-A",3,"2013-03-30","2013","0010000000100000",89,136,60,0,1,3,0,2,NA,NA
"3610","Barred Owl","BARR","10-4-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3611","Great Horned Owl","GHOW","10-4-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3612","Northern Saw-whet Owl","NSWO","10-4-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3613","Barred Owl","BARR","10-4-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3614","Great Horned Owl","GHOW","10-4-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3615","Northern Saw-whet Owl","NSWO","10-4-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3616","Barred Owl","BARR","10-4-A",6,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3617","Great Horned Owl","GHOW","10-4-A",6,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3618","Northern Saw-whet Owl","NSWO","10-4-A",6,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3619","Barred Owl","BARR","10-4-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3620","Great Horned Owl","GHOW","10-4-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3621","Northern Saw-whet Owl","NSWO","10-4-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3622","Barred Owl","BARR","10-4-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3623","Great Horned Owl","GHOW","10-4-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3624","Northern Saw-whet Owl","NSWO","10-4-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3625","Barred Owl","BARR","10-4-A",9,"2013-03-30","2013","0000000000010000",89,229,20,1,1,3,0,-1,NA,NA
"3626","Great Horned Owl","GHOW","10-4-A",9,"2013-03-30","2013","0000000000000000",89,229,20,1,1,3,0,-1,NA,NA
"3627","Northern Saw-whet Owl","NSWO","10-4-A",9,"2013-03-30","2013","0000000000000000",89,229,20,1,1,3,0,-1,NA,NA
"3628","Barred Owl","BARR","10-4-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3629","Great Horned Owl","GHOW","10-4-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3630","Northern Saw-whet Owl","NSWO","10-4-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4651","Barred Owl","BARR","12-3-B",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4652","Great Horned Owl","GHOW","12-3-B",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4653","Northern Saw-whet Owl","NSWO","12-3-B",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4654","Barred Owl","BARR","12-3-B",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4655","Great Horned Owl","GHOW","12-3-B",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4656","Northern Saw-whet Owl","NSWO","12-3-B",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4657","Barred Owl","BARR","12-3-B",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4658","Great Horned Owl","GHOW","12-3-B",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4659","Northern Saw-whet Owl","NSWO","12-3-B",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4660","Barred Owl","BARR","12-3-B",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4661","Great Horned Owl","GHOW","12-3-B",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4662","Northern Saw-whet Owl","NSWO","12-3-B",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4663","Barred Owl","BARR","12-3-B",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4664","Great Horned Owl","GHOW","12-3-B",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4665","Northern Saw-whet Owl","NSWO","12-3-B",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4666","Barred Owl","BARR","12-3-B",6,"2013-03-30","2013","0000000000000001",89,98,15,1,1,2,0,0,NA,NA
"4667","Great Horned Owl","GHOW","12-3-B",6,"2013-03-30","2013","0000000000000000",89,98,15,1,1,2,0,0,NA,NA
"4668","Northern Saw-whet Owl","NSWO","12-3-B",6,"2013-03-30","2013","0000000000000000",89,98,15,1,1,2,0,0,NA,NA
"4669","Barred Owl","BARR","12-3-B",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4670","Great Horned Owl","GHOW","12-3-B",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4671","Northern Saw-whet Owl","NSWO","12-3-B",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4672","Barred Owl","BARR","12-3-B",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4673","Great Horned Owl","GHOW","12-3-B",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4674","Northern Saw-whet Owl","NSWO","12-3-B",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4675","Barred Owl","BARR","12-3-B",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4676","Great Horned Owl","GHOW","12-3-B",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4677","Northern Saw-whet Owl","NSWO","12-3-B",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4678","Barred Owl","BARR","12-3-B",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4679","Great Horned Owl","GHOW","12-3-B",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4680","Northern Saw-whet Owl","NSWO","12-3-B",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15481","Barred Owl","BARR","37-3-A",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15482","Great Horned Owl","GHOW","37-3-A",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15483","Northern Saw-whet Owl","NSWO","37-3-A",1,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15484","Barred Owl","BARR","37-3-A",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15485","Great Horned Owl","GHOW","37-3-A",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15486","Northern Saw-whet Owl","NSWO","37-3-A",2,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15487","Barred Owl","BARR","37-3-A",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15488","Great Horned Owl","GHOW","37-3-A",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15489","Northern Saw-whet Owl","NSWO","37-3-A",3,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15490","Barred Owl","BARR","37-3-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15491","Great Horned Owl","GHOW","37-3-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15492","Northern Saw-whet Owl","NSWO","37-3-A",4,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15493","Barred Owl","BARR","37-3-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15494","Great Horned Owl","GHOW","37-3-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15495","Northern Saw-whet Owl","NSWO","37-3-A",5,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15496","Barred Owl","BARR","37-3-A",6,"2013-03-30","2013","0000000000000000",89,127,0,0,1,2,0,-3,NA,NA
"15497","Great Horned Owl","GHOW","37-3-A",6,"2013-03-30","2013","0000000000000000",89,127,0,0,1,2,0,-3,NA,NA
"15498","Northern Saw-whet Owl","NSWO","37-3-A",6,"2013-03-30","2013","0010100001000000",89,127,0,0,1,2,0,-3,NA,NA
"15499","Barred Owl","BARR","37-3-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15500","Great Horned Owl","GHOW","37-3-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15501","Northern Saw-whet Owl","NSWO","37-3-A",7,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15502","Barred Owl","BARR","37-3-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15503","Great Horned Owl","GHOW","37-3-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15504","Northern Saw-whet Owl","NSWO","37-3-A",8,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
