"","species","species.code","stop","date","year","occ.hist","julian.z","time.m.z","cloud.cover.z","wind.z","noise.z","snow.cover.z","precip.z","temp.z","lat.z"
"3595","Barred Owl","BARR",9,"2011-04-03","2011","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"3596","Great Horned Owl","GHOW",9,"2011-04-03","2011","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"3597","Northern Saw-whet Owl","NSWO",9,"2011-04-03","2011","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"3598","Barred Owl","BARR",10,"2011-04-03","2011","0000000000011011",0.0388086260745724,0.232472688139581,-0.731957599603146,1.67446610456431,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.297261062284781,0
"3599","Great Horned Owl","GHOW",10,"2011-04-03","2011","0000000000000000",0.0388086260745724,0.232472688139581,-0.731957599603146,1.67446610456431,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.297261062284781,0
"3600","Northern Saw-whet Owl","NSWO",10,"2011-04-03","2011","0000000000000000",0.0388086260745724,0.232472688139581,-0.731957599603146,1.67446610456431,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.297261062284781,0
"181","Barred Owl","BARR",1,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"182","Great Horned Owl","GHOW",1,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"183","Northern Saw-whet Owl","NSWO",1,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"184","Barred Owl","BARR",2,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"185","Great Horned Owl","GHOW",2,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"186","Northern Saw-whet Owl","NSWO",2,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"187","Barred Owl","BARR",3,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"188","Great Horned Owl","GHOW",3,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"189","Northern Saw-whet Owl","NSWO",3,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"190","Barred Owl","BARR",4,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"191","Great Horned Owl","GHOW",4,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"192","Northern Saw-whet Owl","NSWO",4,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"193","Barred Owl","BARR",5,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"194","Great Horned Owl","GHOW",5,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"195","Northern Saw-whet Owl","NSWO",5,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"196","Barred Owl","BARR",6,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"197","Great Horned Owl","GHOW",6,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"198","Northern Saw-whet Owl","NSWO",6,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"199","Barred Owl","BARR",7,"2011-04-04","2011","0000000111111010",0.143354312642807,-0.122407631461801,-0.222072001576909,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.297261062284781,0
"200","Great Horned Owl","GHOW",7,"2011-04-04","2011","0000000000000000",0.143354312642807,-0.122407631461801,-0.222072001576909,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.297261062284781,0
"201","Northern Saw-whet Owl","NSWO",7,"2011-04-04","2011","0000000000000000",0.143354312642807,-0.122407631461801,-0.222072001576909,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.297261062284781,0
"202","Barred Owl","BARR",8,"2011-04-04","2011","0000000000011011",0.143354312642807,-0.0183094043787286,-0.477014800590028,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"203","Great Horned Owl","GHOW",8,"2011-04-04","2011","0000000000000000",0.143354312642807,-0.0183094043787286,-0.477014800590028,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"204","Northern Saw-whet Owl","NSWO",8,"2011-04-04","2011","0000000000000000",0.143354312642807,-0.0183094043787286,-0.477014800590028,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"205","Barred Owl","BARR",9,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"206","Great Horned Owl","GHOW",9,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"207","Northern Saw-whet Owl","NSWO",9,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"208","Barred Owl","BARR",10,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"209","Great Horned Owl","GHOW",10,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"210","Northern Saw-whet Owl","NSWO",10,"2011-04-04","2011","0000000000000000",0.143354312642807,0,0,0,0,0,0,0,0
"9811","Barred Owl","BARR",1,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9812","Great Horned Owl","GHOW",1,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9813","Northern Saw-whet Owl","NSWO",1,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9814","Barred Owl","BARR",2,"2011-04-05","2011","0010000000011000",0.247899999211042,-0.60504486611968,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9815","Great Horned Owl","GHOW",2,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.60504486611968,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9816","Northern Saw-whet Owl","NSWO",2,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.60504486611968,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9817","Barred Owl","BARR",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9818","Great Horned Owl","GHOW",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9819","Northern Saw-whet Owl","NSWO",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9820","Barred Owl","BARR",4,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9821","Great Horned Owl","GHOW",4,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9822","Northern Saw-whet Owl","NSWO",4,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9823","Barred Owl","BARR",5,"2011-04-05","2011","0000000001010000",0.247899999211042,-0.283286709681094,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.640220686295004,0
"9824","Great Horned Owl","GHOW",5,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.283286709681094,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.640220686295004,0
"9825","Northern Saw-whet Owl","NSWO",5,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.283286709681094,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,0.640220686295004,0
"9826","Barred Owl","BARR",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9827","Great Horned Owl","GHOW",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9828","Northern Saw-whet Owl","NSWO",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"9829","Barred Owl","BARR",7,"2011-04-05","2011","0100000000000000",0.247899999211042,-0.089285468299005,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9830","Great Horned Owl","GHOW",7,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.089285468299005,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9831","Northern Saw-whet Owl","NSWO",7,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.089285468299005,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9832","Barred Owl","BARR",8,"2011-04-05","2011","0000000011110000",0.247899999211042,0.00534928359469684,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9833","Great Horned Owl","GHOW",8,"2011-04-05","2011","0000000000000010",0.247899999211042,0.00534928359469684,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9834","Northern Saw-whet Owl","NSWO",8,"2011-04-05","2011","0000100000000000",0.247899999211042,0.00534928359469684,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"9835","Barred Owl","BARR",9,"2011-04-05","2011","0000000111111010",0.247899999211042,0.232472688139581,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"9836","Great Horned Owl","GHOW",9,"2011-04-05","2011","0000000000000000",0.247899999211042,0.232472688139581,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"9837","Northern Saw-whet Owl","NSWO",9,"2011-04-05","2011","0000000000000000",0.247899999211042,0.232472688139581,-0.731957599603146,1.67446610456431,1.05415998887263,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"9838","Barred Owl","BARR",10,"2011-04-05","2011","0000000111111011",0.247899999211042,0.170960099408675,-0.731957599603146,2.86300046270355,2.70606991556969,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"9839","Great Horned Owl","GHOW",10,"2011-04-05","2011","0000000000000000",0.247899999211042,0.170960099408675,-0.731957599603146,2.86300046270355,2.70606991556969,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"9840","Northern Saw-whet Owl","NSWO",10,"2011-04-05","2011","0000000000000000",0.247899999211042,0.170960099408675,-0.731957599603146,2.86300046270355,2.70606991556969,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"14641","Barred Owl","BARR",1,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.562459227767514,-0.477014800590028,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"14642","Great Horned Owl","GHOW",1,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.562459227767514,-0.477014800590028,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"14643","Northern Saw-whet Owl","NSWO",1,"2011-04-05","2011","0000010000000000",0.247899999211042,-0.562459227767514,-0.477014800590028,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.405850249150058,0
"14644","Barred Owl","BARR",2,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14645","Great Horned Owl","GHOW",2,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14646","Northern Saw-whet Owl","NSWO",2,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14647","Barred Owl","BARR",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14648","Great Horned Owl","GHOW",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14649","Northern Saw-whet Owl","NSWO",3,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14650","Barred Owl","BARR",4,"2011-04-05","2011","0000000000111000",0.247899999211042,-0.183920220192707,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.171479812005111,0
"14651","Great Horned Owl","GHOW",4,"2011-04-05","2011","0000000000000000",0.247899999211042,-0.183920220192707,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.171479812005111,0
"14652","Northern Saw-whet Owl","NSWO",4,"2011-04-05","2011","0000100000000000",0.247899999211042,-0.183920220192707,-0.731957599603146,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,0.171479812005111,0
"14653","Barred Owl","BARR",5,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14654","Great Horned Owl","GHOW",5,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14655","Northern Saw-whet Owl","NSWO",5,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14656","Barred Owl","BARR",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14657","Great Horned Owl","GHOW",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14658","Northern Saw-whet Owl","NSWO",6,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14659","Barred Owl","BARR",7,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14660","Great Horned Owl","GHOW",7,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14661","Northern Saw-whet Owl","NSWO",7,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14662","Barred Owl","BARR",8,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14663","Great Horned Owl","GHOW",8,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14664","Northern Saw-whet Owl","NSWO",8,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14665","Barred Owl","BARR",9,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14666","Great Horned Owl","GHOW",9,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14667","Northern Saw-whet Owl","NSWO",9,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14668","Barred Owl","BARR",10,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14669","Great Horned Owl","GHOW",10,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"14670","Northern Saw-whet Owl","NSWO",10,"2011-04-05","2011","0000000000000000",0.247899999211042,0,0,0,0,0,0,0,0
"481","Barred Owl","BARR",1,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"482","Great Horned Owl","GHOW",1,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"483","Northern Saw-whet Owl","NSWO",1,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"484","Barred Owl","BARR",2,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"485","Great Horned Owl","GHOW",2,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"486","Northern Saw-whet Owl","NSWO",2,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"487","Barred Owl","BARR",3,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"488","Great Horned Owl","GHOW",3,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"489","Northern Saw-whet Owl","NSWO",3,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"490","Barred Owl","BARR",4,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"491","Great Horned Owl","GHOW",4,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"492","Northern Saw-whet Owl","NSWO",4,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"493","Barred Owl","BARR",5,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"494","Great Horned Owl","GHOW",5,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"495","Northern Saw-whet Owl","NSWO",5,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"496","Barred Owl","BARR",6,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"497","Great Horned Owl","GHOW",6,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"498","Northern Saw-whet Owl","NSWO",6,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"499","Barred Owl","BARR",7,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"500","Great Horned Owl","GHOW",7,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"501","Northern Saw-whet Owl","NSWO",7,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"502","Barred Owl","BARR",8,"2011-04-06","2011","0000100000000000",0.352445685779277,0.0337397091628074,-0.731957599603146,-0.702602611714171,-0.597749937824425,0,-0.181053749544983,-0.531631499429728,0
"503","Great Horned Owl","GHOW",8,"2011-04-06","2011","1111111111111111",0.352445685779277,0.0337397091628074,-0.731957599603146,-0.702602611714171,-0.597749937824425,0,-0.181053749544983,-0.531631499429728,0
"504","Northern Saw-whet Owl","NSWO",8,"2011-04-06","2011","0000000000000000",0.352445685779277,0.0337397091628074,-0.731957599603146,-0.702602611714171,-0.597749937824425,0,-0.181053749544983,-0.531631499429728,0
"505","Barred Owl","BARR",9,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"506","Great Horned Owl","GHOW",9,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"507","Northern Saw-whet Owl","NSWO",9,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"508","Barred Owl","BARR",10,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"509","Great Horned Owl","GHOW",10,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"510","Northern Saw-whet Owl","NSWO",10,"2011-04-06","2011","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"10171","Barred Owl","BARR",1,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10172","Great Horned Owl","GHOW",1,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10173","Northern Saw-whet Owl","NSWO",1,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10174","Barred Owl","BARR",2,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10175","Great Horned Owl","GHOW",2,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10176","Northern Saw-whet Owl","NSWO",2,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10177","Barred Owl","BARR",3,"2011-04-07","2011","0110100001000000",0.456991372347512,-0.472556213468497,-0.731957599603146,-0.702602611714171,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.297261062284781,0
"10178","Great Horned Owl","GHOW",3,"2011-04-07","2011","0000000000000000",0.456991372347512,-0.472556213468497,-0.731957599603146,-0.702602611714171,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.297261062284781,0
"10179","Northern Saw-whet Owl","NSWO",3,"2011-04-07","2011","0000000000000000",0.456991372347512,-0.472556213468497,-0.731957599603146,-0.702602611714171,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.297261062284781,0
"10180","Barred Owl","BARR",4,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10181","Great Horned Owl","GHOW",4,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10182","Northern Saw-whet Owl","NSWO",4,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10183","Barred Owl","BARR",5,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10184","Great Horned Owl","GHOW",5,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10185","Northern Saw-whet Owl","NSWO",5,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10186","Barred Owl","BARR",6,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10187","Great Horned Owl","GHOW",6,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10188","Northern Saw-whet Owl","NSWO",6,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10189","Barred Owl","BARR",7,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10190","Great Horned Owl","GHOW",7,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10191","Northern Saw-whet Owl","NSWO",7,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10192","Barred Owl","BARR",8,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10193","Great Horned Owl","GHOW",8,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10194","Northern Saw-whet Owl","NSWO",8,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10195","Barred Owl","BARR",9,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10196","Great Horned Owl","GHOW",9,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10197","Northern Saw-whet Owl","NSWO",9,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10198","Barred Owl","BARR",10,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10199","Great Horned Owl","GHOW",10,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"10200","Northern Saw-whet Owl","NSWO",10,"2011-04-07","2011","0000000000000000",0.456991372347512,0,0,0,0,0,0,0,0
"2311","Barred Owl","BARR",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2312","Great Horned Owl","GHOW",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2313","Northern Saw-whet Owl","NSWO",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2314","Barred Owl","BARR",2,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2315","Great Horned Owl","GHOW",2,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2316","Northern Saw-whet Owl","NSWO",2,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2317","Barred Owl","BARR",3,"2011-04-08","2011","0000000000011000",0.561537058915747,-0.321140610438574,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,0,0
"2318","Great Horned Owl","GHOW",3,"2011-04-08","2011","0000000000000000",0.561537058915747,-0.321140610438574,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,0,0
"2319","Northern Saw-whet Owl","NSWO",3,"2011-04-08","2011","0000000000000000",0.561537058915747,-0.321140610438574,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,0,0
"2320","Barred Owl","BARR",4,"2011-04-08","2011","0000000000000001",0.561537058915747,-0.235969333734243,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,0,0
"2321","Great Horned Owl","GHOW",4,"2011-04-08","2011","0000000000000000",0.561537058915747,-0.235969333734243,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,0,0
"2322","Northern Saw-whet Owl","NSWO",4,"2011-04-08","2011","0000000000000000",0.561537058915747,-0.235969333734243,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,0,0
"2323","Barred Owl","BARR",5,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2324","Great Horned Owl","GHOW",5,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2325","Northern Saw-whet Owl","NSWO",5,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2326","Barred Owl","BARR",6,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2327","Great Horned Owl","GHOW",6,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2328","Northern Saw-whet Owl","NSWO",6,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2329","Barred Owl","BARR",7,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2330","Great Horned Owl","GHOW",7,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2331","Northern Saw-whet Owl","NSWO",7,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2332","Barred Owl","BARR",8,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2333","Great Horned Owl","GHOW",8,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2334","Northern Saw-whet Owl","NSWO",8,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2335","Barred Owl","BARR",9,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2336","Great Horned Owl","GHOW",9,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2337","Northern Saw-whet Owl","NSWO",9,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2338","Barred Owl","BARR",10,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2339","Great Horned Owl","GHOW",10,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"2340","Northern Saw-whet Owl","NSWO",10,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"7171","Barred Owl","BARR",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"7172","Great Horned Owl","GHOW",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"7173","Northern Saw-whet Owl","NSWO",1,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"7174","Barred Owl","BARR",2,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
"7175","Great Horned Owl","GHOW",2,"2011-04-08","2011","0000000000000000",0.561537058915747,0,0,0,0,0,0,0,0
